id,start_date,name,distance,moving_time,elapsed_time,total_elevation_gain,type,start_date_local,average_speed,max_speed,average_cadence,average_heartrate,max_heartrate,suffer_score
9402924363,2023-07-07T00:34:21Z,Evening Run,4848.1,1355,1362,17.5,Run,2023-07-06T20:34:21Z,3.578,4.985,80.7,154.6,173.0,16.0
9396539306,2023-07-06T00:10:26Z,Evening Run,6447.6,1757,2006,16.3,Run,2023-07-05T20:10:26Z,3.67,4.902,80.9,147.6,171.0,15.0
9390331617,2023-07-04T23:57:28Z,Evening Run,4837.7,1276,1543,40.6,Run,2023-07-04T19:57:28Z,3.791,5.556,80.6,152.2,175.0,14.0
9382952992,2023-07-03T20:09:59Z,Afternoon Run,6457.9,1779,2151,25.5,Run,2023-07-03T16:09:59Z,3.63,5.603,80.6,161.5,189.0,31.0
9375377922,2023-07-01T19:07:36Z,Afternoon Run,1266.8,527,4106,47.1,Run,2023-07-01T15:07:36Z,2.404,3.302,76.8,154.9,175.0,6.0
9369400452,2023-07-01T14:44:34Z,Morning Run,2439.6,905,1100,18.9,Run,2023-07-01T10:44:34Z,2.696,5.224,77.9,151.7,168.0,7.0
9368448338,2023-07-01T13:47:24Z,Morning Run,1741.3,695,750,45.6,Run,2023-07-01T09:47:24Z,2.506,3.774,77.0,142.9,160.0,3.0
9365062098,2023-06-30T23:32:19Z,Evening Run,8058.7,2149,2289,32.2,Run,2023-06-30T19:32:19Z,3.75,4.996,82.1,172.3,192.0,62.0
9353866177,2023-06-29T00:47:46Z,Night Run,4851.3,1329,1329,42.0,Run,2023-06-28T20:47:46Z,3.65,7.238,,,,
9346811511,2023-06-27T20:38:55Z,Afternoon Run,9668.9,2682,3307,89.0,Run,2023-06-27T16:38:55Z,3.605,4.619,81.1,164.6,193.0,61.0
9328775684,2023-06-25T01:09:16Z,Night Run,6936.0,1898,1979,44.3,Run,2023-06-24T21:09:16Z,3.654,4.692,80.9,162.7,188.0,35.0
9321491353,2023-06-23T20:03:01Z,Afternoon Run,3249.4,893,1029,17.7,Run,2023-06-23T16:03:01Z,3.639,5.066,81.7,154.4,180.0,10.0
9317076882,2023-06-23T00:47:01Z,Evening Run,9707.7,2714,2901,78.0,Run,2023-06-22T20:47:01Z,3.577,5.583,81.5,159.0,187.0,40.0
9308866430,2023-06-21T16:58:54Z,Lunch Run,5849.2,1651,2053,17.4,Run,2023-06-21T12:58:54Z,3.543,4.995,79.9,154.4,188.0,18.0
9304126874,2023-06-20T22:03:30Z,Evening Run,8116.5,2145,2419,70.5,Run,2023-06-20T18:03:30Z,3.784,5.143,81.4,167.5,192.0,51.0
9288739376,2023-06-18T12:12:19Z,Morning Run,4842.4,1362,1492,27.6,Run,2023-06-18T08:12:19Z,3.555,4.985,82.1,152.6,189.0,15.0
9279019431,2023-06-16T22:53:25Z,Evening Run,6453.0,1776,1964,48.5,Run,2023-06-16T18:53:25Z,3.633,6.48,81.9,158.1,182.0,26.0
9272516503,2023-06-15T18:48:00Z,Afternoon Run,8059.6,2186,2429,28.1,Run,2023-06-15T14:48:00Z,3.687,5.166,81.9,172.9,187.0,65.0
9267692398,2023-06-14T20:44:12Z,Afternoon Run,4843.3,1351,1637,32.6,Run,2023-06-14T16:44:12Z,3.585,5.4,80.9,153.4,174.0,16.0
9259966894,2023-06-13T19:00:50Z,Long way home,8062.1,2213,2581,86.2,Run,2023-06-13T15:00:50Z,3.643,5.67,81.0,169.5,193.0,58.0
9245175212,2023-06-11T12:07:14Z,Morning Run,4347.4,1234,1373,36.2,Run,2023-06-11T08:07:14Z,3.523,4.708,81.7,148.0,171.0,9.0
9235403084,2023-06-09T23:01:16Z,Evening Run,9675.4,2657,2992,70.0,Run,2023-06-09T19:01:16Z,3.641,5.302,82.2,165.1,191.0,59.0
9229429376,2023-06-08T21:54:19Z,Afternoon Run,6945.0,1905,2111,80.9,Run,2023-06-08T17:54:19Z,3.646,4.896,81.9,156.4,184.0,26.0
9223532880,2023-06-08T00:28:19Z,Evening Run,3268.3,936,977,15.7,Run,2023-06-07T20:28:19Z,3.492,5.196,81.0,159.3,172.0,16.0
9217294428,2023-06-07T00:49:56Z,Evening Run,6462.0,1802,1802,34.6,Run,2023-06-06T20:49:56Z,3.586,5.714,80.9,176.1,190.0,61.0
9210674794,2023-06-06T00:16:11Z,A reminder why,9673.3,2703,2801,73.3,Run,2023-06-05T20:16:11Z,3.579,6.007,81.2,164.5,190.0,54.0
9203794917,2023-06-04T19:46:40Z,Afternoon Run,2419.0,621,628,3.0,Run,2023-06-04T15:46:40Z,3.895,5.306,81.6,160.9,175.0,11.0
9195549543,2023-06-03T15:36:59Z,Lunch Run,6449.0,1748,2008,37.1,Run,2023-06-03T11:36:59Z,3.689,4.787,82.9,168.5,189.0,46.0
9181404430,2023-06-01T11:01:44Z,Morning Run,6445.9,1813,2028,84.3,Run,2023-06-01T07:01:44Z,3.555,4.75,82.1,157.3,185.0,23.0
9174981927,2023-05-31T11:15:12Z,Morning Run,4843.7,1312,1496,13.9,Run,2023-05-31T07:15:12Z,3.692,4.995,82.0,154.0,181.0,13.0
9168574515,2023-05-30T11:11:47Z,Morning Run,6452.1,1822,1902,53.1,Run,2023-05-30T07:11:47Z,3.541,4.75,81.6,158.9,184.0,26.0
9165522435,2023-05-29T19:33:41Z,Afternoon Run,5744.0,1617,1976,43.4,Run,2023-05-29T15:33:41Z,3.552,5.156,80.7,163.4,190.0,32.0
9157173348,2023-05-28T13:46:24Z,Morning Run,6443.9,1767,2017,15.6,Run,2023-05-28T09:46:24Z,3.647,5.058,81.5,168.1,191.0,44.0
9152166759,2023-05-27T18:02:47Z,Afternoon Run,7018.5,2001,2132,13.6,Run,2023-05-27T14:02:47Z,3.508,4.8,80.2,176.9,194.0,72.0
9137375497,2023-05-25T11:20:33Z,Morning Run,5088.3,1662,1730,24.4,Run,2023-05-25T07:20:33Z,3.062,4.292,79.0,161.4,176.0,31.0
9131144376,2023-05-24T11:17:52Z,Morning Run,6719.6,2228,2249,73.1,Run,2023-05-24T07:17:52Z,3.016,4.879,79.2,145.7,159.0,12.0
9112947569,2023-05-21T13:03:24Z,Morning Run,3230.3,890,935,20.2,Run,2023-05-21T09:03:24Z,3.63,5.023,80.9,146.0,160.0,5.0
9102750908,2023-05-19T22:29:50Z,Evening Run,4839.8,1283,1283,27.1,Run,2023-05-19T18:29:50Z,3.772,5.572,80.8,161.7,187.0,22.0
9097509090,2023-05-19T00:06:34Z,Evening Run,3239.3,883,887,30.7,Run,2023-05-18T20:06:34Z,3.669,6.458,80.6,145.8,160.0,4.0
9090169481,2023-05-17T19:46:00Z,Afternoon Run,6457.3,1772,2153,86.2,Run,2023-05-17T15:46:00Z,3.644,4.763,80.6,161.0,192.0,29.0
9085053927,2023-05-16T23:51:46Z,Evening Run,4840.3,1301,1379,41.6,Run,2023-05-16T19:51:46Z,3.72,5.51,79.9,148.2,167.0,10.0
9054403838,2023-05-11T20:53:21Z,Afternoon Run,4833.9,1368,1597,67.5,Run,2023-05-11T16:53:21Z,3.534,5.39,80.3,161.8,189.0,25.0
9043526604,2023-05-09T23:22:01Z,Evening Run,3761.9,1035,1052,2.4,Run,2023-05-09T19:22:01Z,3.635,5.041,81.6,159.0,178.0,16.0
9034829265,2023-05-08T16:50:36Z,Lunch Run,4826.8,1355,1465,19.7,Run,2023-05-08T12:50:36Z,3.562,4.472,79.2,175.8,196.0,46.0
9023672600,2023-05-06T20:49:41Z,Afternoon Run,3231.9,975,983,4.6,Run,2023-05-06T16:49:41Z,3.315,4.938,80.0,157.8,189.0,13.0
8987249243,2023-05-01T00:04:46Z,Evening Run,3225.7,986,987,17.4,Run,2023-04-30T20:04:46Z,3.271,5.16,80.3,144.7,154.0,4.0
8950488320,2023-04-24T19:47:57Z,Afternoon Run,4974.6,1381,1709,71.8,Run,2023-04-24T15:47:57Z,3.602,6.172,79.6,166.4,196.0,35.0
8874720625,2023-04-11T21:02:09Z,Afternoon Run,6448.3,1765,1949,83.5,Run,2023-04-11T17:02:09Z,3.653,6.046,80.3,170.1,189.0,47.0
8867716829,2023-04-10T18:22:52Z,Afternoon Run,4857.8,1279,1552,14.6,Run,2023-04-10T14:22:52Z,3.798,5.317,80.9,163.6,189.0,24.0
8849523473,2023-04-07T16:41:05Z,Lunch Run,6480.4,1792,2033,37.1,Run,2023-04-07T12:41:05Z,3.616,4.923,81.0,153.7,182.0,19.0
8844047624,2023-04-06T17:53:18Z,Afternoon Run,9870.6,2707,3376,62.4,Run,2023-04-06T13:53:18Z,3.646,5.0,81.1,166.7,193.0,60.0
8821486561,2023-04-02T18:54:45Z,Afternoon Run,3236.4,849,889,46.9,Run,2023-04-02T14:54:45Z,3.812,6.855,80.5,149.1,162.0,5.0
8815460250,2023-04-01T20:41:34Z,Afternoon Run,4039.6,1008,1094,20.3,Run,2023-04-01T16:41:34Z,4.008,7.878,82.3,164.4,193.0,20.0
8809742102,2023-03-31T19:57:07Z,Afternoon Run,6461.2,1739,1739,63.2,Run,2023-03-31T15:57:07Z,3.715,5.53,80.8,171.6,188.0,49.0
8799468170,2023-03-29T19:28:31Z,Afternoon Run,5036.9,1340,1529,52.3,Run,2023-03-29T15:28:31Z,3.759,5.625,82.8,151.4,181.0,12.0
8794075133,2023-03-28T21:00:58Z,Afternoon Run,6451.0,1728,1904,59.2,Run,2023-03-28T17:00:58Z,3.733,6.502,80.0,161.1,188.0,28.0
8783311328,2023-03-26T21:22:24Z,Afternoon Run,5327.8,1440,1565,20.1,Run,2023-03-26T17:22:24Z,3.7,5.632,82.0,151.0,173.0,12.0
8765433794,2023-03-23T18:24:25Z,Afternoon Run,5269.3,1437,1965,53.3,Run,2023-03-23T14:24:25Z,3.667,5.233,81.2,149.6,176.0,12.0
8754690359,2023-03-21T20:24:56Z,Afternoon Run,8069.9,2201,2438,95.8,Run,2023-03-21T16:24:56Z,3.666,5.664,81.8,165.7,184.0,49.0
8748951880,2023-03-20T21:20:06Z,Afternoon Run,4840.8,1369,1627,49.2,Run,2023-03-20T17:20:06Z,3.536,7.356,81.0,148.7,169.0,9.0
8737699079,2023-03-18T22:09:38Z,Evening Run,4845.8,1308,1473,39.5,Run,2023-03-18T18:09:38Z,3.705,6.353,81.0,164.8,184.0,29.0
8731277698,2023-03-17T19:54:12Z,Afternoon Run,6458.7,1742,2079,51.4,Run,2023-03-17T15:54:12Z,3.708,5.496,80.7,153.1,185.0,18.0
8721691300,2023-03-16T00:43:58Z,Evening Run,4835.7,1361,1361,0.0,Run,2023-03-15T20:43:58Z,3.553,4.053,79.6,167.4,185.0,32.0
8710885673,2023-03-14T00:36:34Z,Evening Run,4837.3,1376,1376,0.0,Run,2023-03-13T20:36:34Z,3.515,3.939,78.6,169.6,191.0,37.0
8703372156,2023-03-12T15:47:45Z,Lunch Run,3228.8,930,930,0.0,Run,2023-03-12T11:47:45Z,3.472,3.914,77.9,166.8,190.0,21.0
8660456200,2023-03-04T20:29:59Z,Afternoon Run,8120.5,2221,2285,0.0,Run,2023-03-04T15:29:59Z,3.656,4.516,79.7,171.4,197.0,67.0
8654602130,2023-03-03T20:46:50Z,Afternoon Run,4839.6,1277,1530,18.3,Run,2023-03-03T15:46:50Z,3.79,6.304,80.9,149.8,174.0,10.0
8639445517,2023-03-01T00:43:50Z,Evening Run,6568.1,1784,1784,0.0,Run,2023-02-28T19:43:50Z,3.682,4.599,78.7,168.9,189.0,46.0
8617031247,2023-02-25T00:40:12Z,Evening Run,6459.8,1753,1753,0.0,Run,2023-02-24T19:40:12Z,3.685,4.61,79.7,157.9,191.0,25.0
8612402379,2023-02-24T01:27:03Z,Evening Run,5223.4,1370,1370,0.0,Run,2023-02-23T20:27:03Z,3.813,4.844,79.2,165.3,189.0,30.0
8595143854,2023-02-20T21:19:55Z,Afternoon Run,4896.0,1332,1404,72.0,Run,2023-02-20T16:19:55Z,3.676,5.74,81.3,146.3,165.0,8.0
8582501665,2023-02-18T16:08:26Z,Lunch Run,6916.3,1904,2209,36.4,Run,2023-02-18T11:08:26Z,3.633,4.583,83.8,157.9,182.0,29.0
8573885652,2023-02-17T00:19:14Z,Evening Run,5067.2,1501,1501,0.0,Run,2023-02-16T19:19:14Z,3.376,4.423,78.7,160.5,181.0,28.0
8567881314,2023-02-15T21:29:09Z,Afternoon Run,4837.7,1315,1396,30.6,Run,2023-02-15T16:29:09Z,3.679,5.258,81.7,152.9,183.0,13.0
8562542842,2023-02-14T22:37:27Z,Afternoon Run,6497.5,1840,1840,0.0,Run,2023-02-14T17:37:27Z,3.531,4.04,79.1,161.6,180.0,34.0
8557633177,2023-02-14T01:41:42Z,Evening Run,1619.6,432,432,0.0,Run,2023-02-13T20:41:42Z,3.749,4.073,78.8,148.4,165.0,3.0
8539390146,2023-02-10T21:37:15Z,Afternoon Run,8056.4,2194,2266,74.8,Run,2023-02-10T16:37:15Z,3.672,5.234,81.0,159.1,187.0,33.0
8529795047,2023-02-09T01:38:35Z,Evening Run,3325.6,906,906,0.0,Run,2023-02-08T20:38:35Z,3.671,4.044,78.1,155.4,170.0,11.0
8516956056,2023-02-06T19:41:05Z,Afternoon Run,6433.0,1780,1780,0.0,Run,2023-02-06T14:41:05Z,3.614,3.925,78.8,172.8,194.0,53.0
8506454829,2023-02-04T23:48:55Z,Evening Run,4727.1,1325,1325,0.0,Run,2023-02-04T18:48:55Z,3.568,4.422,79.3,144.7,158.0,6.0
8500860701,2023-02-04T01:16:04Z,Evening Run,3446.2,978,978,0.0,Run,2023-02-03T20:16:04Z,3.524,3.727,78.5,159.4,178.0,15.0
8496214480,2023-02-03T01:54:40Z,Evening Run,6332.2,1808,1808,0.0,Run,2023-02-02T20:54:40Z,3.502,3.912,79.3,173.9,195.0,56.0
8485208702,2023-02-01T00:35:10Z,Evening Run,6439.6,1850,1850,0.0,Run,2023-01-31T19:35:10Z,3.481,3.806,78.8,155.6,184.0,25.0
8479755508,2023-01-31T02:35:13Z,Night Run,3167.7,925,925,0.0,Run,2023-01-30T21:35:13Z,3.425,3.703,78.4,162.7,187.0,18.0
8466671101,2023-01-28T16:05:31Z,Lunch Run,9665.7,2676,3187,92.6,Run,2023-01-28T11:05:31Z,3.612,6.022,82.5,161.5,183.0,49.0
8461889439,2023-01-27T20:46:16Z,Afternoon Run,1653.4,469,469,0.0,Run,2023-01-27T15:46:16Z,3.525,3.773,77.7,151.6,175.0,4.0
8457960209,2023-01-27T00:44:26Z,Evening Run,4643.0,1343,1343,0.0,Run,2023-01-26T19:44:26Z,3.457,3.728,79.0,171.7,186.0,39.0
8446943897,2023-01-24T23:17:02Z,Evening Run,1568.7,449,449,0.0,Run,2023-01-24T18:17:02Z,3.494,3.75,80.2,160.8,183.0,7.0
8442910010,2023-01-24T01:31:40Z,Evening Run,4843.8,1405,1405,0.0,Run,2023-01-23T20:31:40Z,3.448,3.689,78.2,167.2,193.0,31.0
8434877978,2023-01-22T16:39:33Z,Lunch Run,4724.3,1362,1362,0.0,Run,2023-01-22T11:39:33Z,3.469,3.686,80.2,173.9,192.0,43.0
8428702213,2023-01-21T15:58:42Z,Morning Run,3196.6,920,920,0.0,Run,2023-01-21T10:58:42Z,3.475,3.832,80.3,175.6,193.0,30.0
8420493168,2023-01-20T01:55:16Z,Evening Run,6506.0,1888,1888,0.0,Run,2023-01-19T20:55:16Z,3.446,3.769,79.7,171.6,188.0,52.0
8414306336,2023-01-18T21:03:13Z,Afternoon Run,4852.3,1352,1429,51.9,Run,2023-01-18T16:03:13Z,3.589,4.845,81.3,153.7,172.0,14.0
8409171764,2023-01-17T22:31:22Z,Afternoon Run,2994.6,886,972,0.0,Run,2023-01-17T17:31:22Z,3.38,3.84,80.1,172.3,191.0,27.0
8398529885,2023-01-15T20:59:43Z,Afternoon Run,3226.8,901,985,17.1,Run,2023-01-15T15:59:43Z,3.581,4.689,81.7,139.9,153.0,3.0
8381270225,2023-01-12T18:31:12Z,Afternoon Run,1814.8,444,444,0.0,Run,2023-01-12T13:31:12Z,4.087,4.394,78.9,155.7,169.0,6.0
8376466309,2023-01-11T19:30:45Z,Afternoon Run,7075.6,1747,1747,0.0,Run,2023-01-11T14:30:45Z,4.05,4.519,79.7,171.6,199.0,49.0
8370038825,2023-01-10T17:37:48Z,Lunch Run,3827.8,950,950,0.0,Run,2023-01-10T12:37:48Z,4.029,4.49,80.9,174.4,197.0,31.0
8364475727,2023-01-09T17:25:08Z,Lunch Run,1865.9,430,430,0.0,Run,2023-01-09T12:25:08Z,4.339,4.851,81.2,142.1,153.0,1.0
8360677595,2023-01-08T20:25:22Z,2 on the Treadmill ,3673.2,860,860,0.0,Run,2023-01-08T15:25:22Z,4.271,4.519,80.7,167.9,189.0,22.0
8354930356,2023-01-07T21:06:46Z,I forgot how hard this whole running thing is,3227.6,861,896,22.5,Run,2023-01-07T16:06:46Z,3.749,4.896,80.4,151.7,167.0,9.0
8347970111,2023-01-06T15:57:47Z,Morning Run,3256.7,832,832,0.0,Run,2023-01-06T10:57:47Z,3.914,4.248,78.7,145.7,163.0,4.0
8295383118,2022-12-26T22:53:27Z,Afternoon Run,3230.9,837,839,0.0,Run,2022-12-26T17:53:27Z,3.86,4.742,77.0,151.4,169.0,8.0
8255959285,2022-12-16T18:40:14Z,2 miles (not 1.73) on the treadmill,2892.9,814,814,0.0,Run,2022-12-16T13:40:14Z,3.554,3.731,78.2,156.5,179.0,11.0
8225188953,2022-12-08T21:27:28Z,Afternoon Run,5470.3,1494,1709,31.5,Run,2022-12-08T16:27:28Z,3.662,5.554,82.2,160.0,190.0,25.0
8212226357,2022-12-05T21:19:03Z,Afternoon Run,6446.7,1721,1977,50.2,Run,2022-12-05T16:19:03Z,3.746,4.95,81.6,148.8,171.0,12.0
8190644118,2022-11-30T19:21:13Z,Afternoon Run,6436.6,1689,2178,75.3,Run,2022-11-30T14:21:13Z,3.811,6.254,82.2,159.3,186.0,28.0
8181891017,2022-11-28T21:07:16Z,Afternoon Run,6446.5,1751,1878,55.5,Run,2022-11-28T16:07:16Z,3.682,6.704,81.8,153.2,174.0,17.0
8161798923,2022-11-24T12:42:17Z,Ran so fast I forgot to stop the watch....,4618.8,1540,1595,32.5,Run,2022-11-24T07:42:17Z,2.999,4.77,84.3,163.2,177.0,24.0
8159259367,2022-11-23T20:13:03Z,Afternoon Run,3221.2,846,859,9.1,Run,2022-11-23T15:13:03Z,3.808,4.836,80.4,165.5,185.0,20.0
8146537033,2022-11-20T20:39:21Z,Afternoon Run,8059.5,2109,2557,56.9,Run,2022-11-20T15:39:21Z,3.821,5.766,81.6,156.4,184.0,30.0
8136682012,2022-11-18T21:32:00Z,Afternoon Run,6445.5,1769,1918,52.1,Run,2022-11-18T16:32:00Z,3.644,5.438,80.3,156.8,177.0,25.0
8094044322,2022-11-09T20:32:26Z,Sufficiently lost,8054.4,2067,2412,68.3,Run,2022-11-09T15:32:26Z,3.897,5.67,81.8,156.4,176.0,28.0
8074168880,2022-11-05T21:00:47Z,Afternoon Run,8857.2,2364,2954,51.3,Run,2022-11-05T17:00:47Z,3.747,7.334,82.5,165.9,186.0,52.0
8068440578,2022-11-04T19:16:49Z,Afternoon Run,3224.9,800,800,2.7,Run,2022-11-04T15:16:49Z,4.031,6.536,82.2,147.1,174.0,7.0
8064486399,2022-11-03T21:03:54Z,Afternoon Run,4837.6,1235,1578,24.4,Run,2022-11-03T17:03:54Z,3.917,6.06,81.4,147.8,164.0,7.0
8059877989,2022-11-02T21:09:32Z,Afternoon Run,8054.9,2044,2327,98.9,Run,2022-11-02T17:09:32Z,3.941,8.038,82.0,160.1,183.0,33.0
8054946848,2022-11-01T21:49:00Z,Afternoon Run,4836.6,1254,1287,28.3,Run,2022-11-01T17:49:00Z,3.857,5.786,81.2,147.0,165.0,7.0
8048640082,2022-10-31T17:18:42Z,Afternoon Run,2418.4,614,682,2.7,Run,2022-10-31T13:18:42Z,3.939,5.25,82.1,143.3,157.0,3.0
8045171244,2022-10-30T21:23:23Z,Afternoon Run,6448.7,1680,1941,73.9,Run,2022-10-30T17:23:23Z,3.839,6.035,80.8,161.6,189.0,31.0
8039626529,2022-10-30T00:04:19Z,Watch died,4029.9,1038,1118,28.3,Run,2022-10-29T20:04:19Z,3.882,4.966,,,,
8039577805,2022-10-29T23:33:56Z,Evening Run,5664.2,1533,1772,69.8,Run,2022-10-29T19:33:56Z,3.695,4.858,81.0,157.1,183.0,20.0
8033869285,2022-10-28T21:25:37Z,Afternoon Run,3224.5,816,816,18.4,Run,2022-10-28T17:25:37Z,3.952,5.648,81.4,155.0,164.0,10.0
8029842337,2022-10-27T23:38:17Z,Evening Run,6448.4,1670,1739,60.0,Run,2022-10-27T19:38:17Z,3.861,5.492,80.5,154.6,183.0,18.0
8024535585,2022-10-26T21:48:26Z,Afternoon Run,5644.9,1461,1650,31.6,Run,2022-10-26T17:48:26Z,3.864,6.582,80.2,166.7,193.0,33.0
8019410312,2022-10-25T21:58:42Z,Afternoon Run,4836.6,1319,1334,25.7,Run,2022-10-25T17:58:42Z,3.667,6.55,79.3,164.6,185.0,27.0
8003640178,2022-10-22T13:00:16Z,Race?,4943.3,1180,1180,42.7,Run,2022-10-22T09:00:16Z,4.189,6.274,83.5,149.8,161.0,9.0
7998236327,2022-10-21T18:45:39Z,Afternoon Run,2411.3,665,690,2.4,Run,2022-10-21T14:45:39Z,3.626,4.358,79.7,151.9,170.0,6.0
7994267581,2022-10-20T20:26:29Z,Afternoon Run,4828.8,1272,1279,20.6,Run,2022-10-20T16:26:29Z,3.796,5.625,80.3,168.6,189.0,31.0
7963191817,2022-10-14T20:10:55Z,Afternoon Run,3231.2,825,825,2.7,Run,2022-10-14T16:10:55Z,3.917,6.386,80.8,161.5,193.0,14.0
7959495200,2022-10-13T23:54:23Z,Evening Run,6452.0,1701,1884,86.5,Run,2022-10-13T19:54:23Z,3.793,6.93,80.0,173.7,198.0,54.0
7926791679,2022-10-07T18:03:12Z,Afternoon Run,5102.2,1319,1539,36.2,Run,2022-10-07T14:03:12Z,3.868,5.776,80.7,169.6,196.0,35.0
7891235820,2022-09-30T20:20:46Z,Afternoon Run,3550.0,918,973,2.7,Run,2022-09-30T16:20:46Z,3.867,4.71,80.7,155.9,176.0,12.0
7882211072,2022-09-28T21:27:27Z,"""Awesome run""",8060.1,2033,2330,47.2,Run,2022-09-28T17:27:27Z,3.965,6.386,80.9,174.8,198.0,67.0
7851802909,2022-09-22T22:37:36Z,Chasing sunsets,6452.1,1741,2301,74.6,Run,2022-09-22T18:37:36Z,3.706,5.73,79.9,152.1,188.0,18.0
7840932814,2022-09-20T21:47:55Z,Afternoon Run,6449.7,1706,1880,43.1,Run,2022-09-20T17:47:55Z,3.781,5.79,81.0,169.0,189.0,46.0
7830617674,2022-09-18T21:52:27Z,Sweat it out,3228.7,880,880,15.7,Run,2022-09-18T17:52:27Z,3.669,4.561,79.2,140.4,151.0,3.0
12374821345,2022-09-15T19:18:33Z,Afternoon Run,9076.5,2881,3109,39.9,Run,2022-09-15T15:18:33Z,3.15,7.906,82.1,,,
7809628323,2022-09-14T22:38:10Z,Evening Run,4854.7,1300,1495,3.9,Run,2022-09-14T18:38:10Z,3.734,5.31,79.6,169.1,193.0,32.0
12374818630,2022-09-14T19:41:05Z,Afternoon Run,1196.8,391,424,2.8,Run,2022-09-14T15:41:05Z,3.061,4.678,81.8,,,
12374818435,2022-09-14T19:06:10Z,Afternoon Run,3655.3,1203,1331,20.0,Run,2022-09-14T15:06:10Z,3.039,4.523,81.3,,,
7782205614,2022-09-09T23:57:02Z,Indecisive ,6448.9,1759,2033,33.5,Run,2022-09-09T19:57:02Z,3.666,6.445,79.8,165.8,189.0,39.0
7772641300,2022-09-08T00:28:53Z,Evening Run,8137.6,2239,2524,38.7,Run,2022-09-07T20:28:53Z,3.634,6.33,78.9,167.3,187.0,56.0
7734314195,2022-09-01T00:59:52Z,Evening Run,4836.4,1362,1399,20.5,Run,2022-08-31T20:59:52Z,3.551,7.755,79.9,158.4,176.0,20.0
7728282264,2022-08-30T22:47:42Z,Evening Run,6446.9,1729,1972,48.2,Run,2022-08-30T18:47:42Z,3.729,5.134,80.1,169.5,188.0,43.0
7717273133,2022-08-28T21:29:40Z,Afternoon Run,5286.6,1431,1431,0.0,Run,2022-08-28T17:29:40Z,3.694,4.39,81.1,175.1,188.0,44.0
7700751974,2022-08-25T23:10:26Z,Adios NA,8900.4,2420,2610,42.9,Run,2022-08-25T19:10:26Z,3.678,5.006,81.4,165.6,188.0,52.0
7689412473,2022-08-23T23:23:12Z,Rain runnin,3228.2,800,1130,35.9,Run,2022-08-23T19:23:12Z,4.035,5.39,81.8,163.0,191.0,15.0
7678402276,2022-08-21T23:25:53Z,Thank you Hollywood Park,8054.7,2138,2321,60.6,Run,2022-08-21T19:25:53Z,3.767,4.864,81.4,165.7,193.0,48.0
7672323302,2022-08-20T23:28:42Z,New kicks,3898.5,1058,1528,44.2,Run,2022-08-20T19:28:42Z,3.685,4.536,81.2,153.7,180.0,12.0
7666761174,2022-08-19T23:57:05Z,Evening Run,6444.3,1720,2012,47.1,Run,2022-08-19T19:57:05Z,3.747,5.212,81.0,167.3,190.0,41.0
7661765616,2022-08-18T23:38:08Z,JV jets,4845.2,1261,1692,52.9,Run,2022-08-18T19:38:08Z,3.842,7.442,81.0,158.4,196.0,19.0
7656368794,2022-08-17T23:38:17Z,"""Starburn""",9666.9,2581,2875,44.6,Run,2022-08-17T19:38:17Z,3.745,5.188,80.7,176.0,195.0,87.0
7644983556,2022-08-15T23:38:17Z,All over the place ,6446.8,1772,2283,68.2,Run,2022-08-15T19:38:17Z,3.638,6.044,80.8,164.1,186.0,34.0
7639573911,2022-08-14T23:45:00Z,Beautiful(?) suburbia.,6442.2,1697,2008,15.8,Run,2022-08-14T19:45:00Z,3.796,5.303,79.7,171.2,196.0,48.0
7633836957,2022-08-13T23:56:23Z,Evening Run,4841.7,1291,1588,55.6,Run,2022-08-13T19:56:23Z,3.75,5.694,79.6,167.9,193.0,32.0
7617234460,2022-08-10T21:16:14Z,Lockdown nostalgia ,7261.1,1910,2184,30.2,Run,2022-08-10T17:16:14Z,3.802,5.148,81.8,181.1,194.0,79.0
7569047329,2022-08-02T10:49:05Z,Morning Run,2498.7,577,577,0.0,Run,2022-08-02T06:49:05Z,4.33,5.89,84.5,151.7,168.0,5.0
7563452509,2022-08-01T10:51:13Z,Morning Run,2519.2,616,616,0.0,Run,2022-08-01T06:51:13Z,4.09,7.448,80.9,156.2,172.0,8.0
7547521751,2022-07-29T11:00:59Z,Morning Run,2488.4,725,725,0.0,Run,2022-07-29T07:00:59Z,3.432,4.112,81.9,151.9,162.0,7.0
7542103805,2022-07-28T10:59:54Z,Morning Run,2507.9,712,712,0.0,Run,2022-07-28T06:59:54Z,3.522,4.43,82.2,160.1,173.0,13.0
7536771148,2022-07-27T12:00:51Z,Morning Run,2470.0,720,720,0.0,Run,2022-07-27T08:00:51Z,3.431,5.743,81.1,154.9,167.0,9.0
7530666644,2022-07-26T11:02:10Z,Morning Run,2497.8,674,674,0.0,Run,2022-07-26T07:02:10Z,3.706,7.296,81.7,154.3,166.0,9.0
7525379681,2022-07-25T11:05:33Z,Morning Run,2451.2,624,624,0.0,Run,2022-07-25T07:05:33Z,3.928,6.016,80.4,151.2,170.0,6.0
7496813314,2022-07-19T23:53:42Z,This is the most motivation Ive had in years,4885.9,1278,1278,57.4,Run,2022-07-19T19:53:42Z,3.823,5.06,81.8,166.7,194.0,28.0
7491483291,2022-07-19T00:00:39Z,The only thing I hate more than running up hills is losing,6444.0,1753,1863,72.4,Run,2022-07-18T20:00:39Z,3.676,4.923,81.2,169.1,191.0,43.0
